temp (C),CMRR1 mcparamset 1  (dB),CMRR1 mcparamset 2  (dB),CMRR1 mcparamset 3  (dB),CMRR1 mcparamset 4  (dB),CMRR1 mcparamset 5  (dB),CMRR1 mcparamset 6  (dB),CMRR1 mcparamset 7  (dB),CMRR1 mcparamset 8  (dB),CMRR1 mcparamset 9  (dB),CMRR1 mcparamset 10  (dB),CMRR1 mcparamset 11  (dB),CMRR1 mcparamset 12  (dB),CMRR1 mcparamset 13  (dB),CMRR1 mcparamset 14  (dB),CMRR1 mcparamset 15  (dB),CMRR1 mcparamset 16  (dB),CMRR1 mcparamset 17  (dB),CMRR1 mcparamset 18  (dB),CMRR1 mcparamset 19  (dB),CMRR1 mcparamset 20  (dB),CMRR1 mcparamset 21  (dB),CMRR1 mcparamset 22  (dB),CMRR1 mcparamset 23  (dB),CMRR1 mcparamset 24  (dB),CMRR1 mcparamset 25  (dB),CMRR1 mcparamset 26  (dB),CMRR1 mcparamset 27  (dB),CMRR1 mcparamset 28  (dB),CMRR1 mcparamset 29  (dB),CMRR1 mcparamset 30  (dB),CMRR1 mcparamset 31  (dB),CMRR1 mcparamset 32  (dB),CMRR1 mcparamset 33  (dB),CMRR1 mcparamset 34  (dB),CMRR1 mcparamset 35  (dB),CMRR1 mcparamset 36  (dB),CMRR1 mcparamset 37  (dB),CMRR1 mcparamset 38  (dB),CMRR1 mcparamset 39  (dB),CMRR1 mcparamset 40  (dB),CMRR1 mcparamset 41  (dB),CMRR1 mcparamset 42  (dB),CMRR1 mcparamset 43  (dB),CMRR1 mcparamset 44  (dB),CMRR1 mcparamset 45  (dB),CMRR1 mcparamset 46  (dB),CMRR1 mcparamset 47  (dB),CMRR1 mcparamset 48  (dB),CMRR1 mcparamset 49  (dB),CMRR1 mcparamset 50  (dB),CMRR1 mcparamset 51  (dB),CMRR1 mcparamset 52  (dB),CMRR1 mcparamset 53  (dB),CMRR1 mcparamset 54  (dB),CMRR1 mcparamset 55  (dB),CMRR1 mcparamset 56  (dB),CMRR1 mcparamset 57  (dB),CMRR1 mcparamset 58  (dB),CMRR1 mcparamset 59  (dB),CMRR1 mcparamset 60  (dB),CMRR1 mcparamset 61  (dB),CMRR1 mcparamset 62  (dB),CMRR1 mcparamset 63  (dB),CMRR1 mcparamset 64  (dB),CMRR1 mcparamset 65  (dB),CMRR1 mcparamset 66  (dB),CMRR1 mcparamset 67  (dB),CMRR1 mcparamset 68  (dB),CMRR1 mcparamset 69  (dB),CMRR1 mcparamset 70  (dB),CMRR1 mcparamset 71  (dB),CMRR1 mcparamset 72  (dB),CMRR1 mcparamset 73  (dB),CMRR1 mcparamset 74  (dB),CMRR1 mcparamset 75  (dB),CMRR1 mcparamset 76  (dB),CMRR1 mcparamset 77  (dB),CMRR1 mcparamset 78  (dB),CMRR1 mcparamset 79  (dB),CMRR1 mcparamset 80  (dB),CMRR1 mcparamset 81  (dB),CMRR1 mcparamset 82  (dB),CMRR1 mcparamset 83  (dB),CMRR1 mcparamset 84  (dB),CMRR1 mcparamset 85  (dB),CMRR1 mcparamset 86  (dB),CMRR1 mcparamset 87  (dB),CMRR1 mcparamset 88  (dB),CMRR1 mcparamset 89  (dB),CMRR1 mcparamset 90  (dB),CMRR1 mcparamset 91  (dB),CMRR1 mcparamset 92  (dB),CMRR1 mcparamset 93  (dB),CMRR1 mcparamset 94  (dB),CMRR1 mcparamset 95  (dB),CMRR1 mcparamset 96  (dB),CMRR1 mcparamset 97  (dB),CMRR1 mcparamset 98  (dB),CMRR1 mcparamset 99  (dB),CMRR1 mcparamset 100  (dB),CMRR2 mcparamset 1  (dB),CMRR2 mcparamset 2  (dB),CMRR2 mcparamset 3  (dB),CMRR2 mcparamset 4  (dB),CMRR2 mcparamset 5  (dB),CMRR2 mcparamset 6  (dB),CMRR2 mcparamset 7  (dB),CMRR2 mcparamset 8  (dB),CMRR2 mcparamset 9  (dB),CMRR2 mcparamset 10  (dB),CMRR2 mcparamset 11  (dB),CMRR2 mcparamset 12  (dB),CMRR2 mcparamset 13  (dB),CMRR2 mcparamset 14  (dB),CMRR2 mcparamset 15  (dB),CMRR2 mcparamset 16  (dB),CMRR2 mcparamset 17  (dB),CMRR2 mcparamset 18  (dB),CMRR2 mcparamset 19  (dB),CMRR2 mcparamset 20  (dB),CMRR2 mcparamset 21  (dB),CMRR2 mcparamset 22  (dB),CMRR2 mcparamset 23  (dB),CMRR2 mcparamset 24  (dB),CMRR2 mcparamset 25  (dB),CMRR2 mcparamset 26  (dB),CMRR2 mcparamset 27  (dB),CMRR2 mcparamset 28  (dB),CMRR2 mcparamset 29  (dB),CMRR2 mcparamset 30  (dB),CMRR2 mcparamset 31  (dB),CMRR2 mcparamset 32  (dB),CMRR2 mcparamset 33  (dB),CMRR2 mcparamset 34  (dB),CMRR2 mcparamset 35  (dB),CMRR2 mcparamset 36  (dB),CMRR2 mcparamset 37  (dB),CMRR2 mcparamset 38  (dB),CMRR2 mcparamset 39  (dB),CMRR2 mcparamset 40  (dB),CMRR2 mcparamset 41  (dB),CMRR2 mcparamset 42  (dB),CMRR2 mcparamset 43  (dB),CMRR2 mcparamset 44  (dB),CMRR2 mcparamset 45  (dB),CMRR2 mcparamset 46  (dB),CMRR2 mcparamset 47  (dB),CMRR2 mcparamset 48  (dB),CMRR2 mcparamset 49  (dB),CMRR2 mcparamset 50  (dB),CMRR2 mcparamset 51  (dB),CMRR2 mcparamset 52  (dB),CMRR2 mcparamset 53  (dB),CMRR2 mcparamset 54  (dB),CMRR2 mcparamset 55  (dB),CMRR2 mcparamset 56  (dB),CMRR2 mcparamset 57  (dB),CMRR2 mcparamset 58  (dB),CMRR2 mcparamset 59  (dB),CMRR2 mcparamset 60  (dB),CMRR2 mcparamset 61  (dB),CMRR2 mcparamset 62  (dB),CMRR2 mcparamset 63  (dB),CMRR2 mcparamset 64  (dB),CMRR2 mcparamset 65  (dB),CMRR2 mcparamset 66  (dB),CMRR2 mcparamset 67  (dB),CMRR2 mcparamset 68  (dB),CMRR2 mcparamset 69  (dB),CMRR2 mcparamset 70  (dB),CMRR2 mcparamset 71  (dB),CMRR2 mcparamset 72  (dB),CMRR2 mcparamset 73  (dB),CMRR2 mcparamset 74  (dB),CMRR2 mcparamset 75  (dB),CMRR2 mcparamset 76  (dB),CMRR2 mcparamset 77  (dB),CMRR2 mcparamset 78  (dB),CMRR2 mcparamset 79  (dB),CMRR2 mcparamset 80  (dB),CMRR2 mcparamset 81  (dB),CMRR2 mcparamset 82  (dB),CMRR2 mcparamset 83  (dB),CMRR2 mcparamset 84  (dB),CMRR2 mcparamset 85  (dB),CMRR2 mcparamset 86  (dB),CMRR2 mcparamset 87  (dB),CMRR2 mcparamset 88  (dB),CMRR2 mcparamset 89  (dB),CMRR2 mcparamset 90  (dB),CMRR2 mcparamset 91  (dB),CMRR2 mcparamset 92  (dB),CMRR2 mcparamset 93  (dB),CMRR2 mcparamset 94  (dB),CMRR2 mcparamset 95  (dB),CMRR2 mcparamset 96  (dB),CMRR2 mcparamset 97  (dB),CMRR2 mcparamset 98  (dB),CMRR2 mcparamset 99  (dB),CMRR2 mcparamset 100  (dB)
100.000,122.909,119.531,115.625,135.276,119.480,123.809,130.457,116.456,152.096,133.457,125.130,129.354,131.344,120.562,120.718,128.919,116.368,124.155,142.501,125.510,160.277,121.563,123.914,129.678,119.521,128.814,152.449,114.806,135.948,110.229,127.381,113.210,114.117,121.671,132.221,113.168,133.539,124.732,130.279,154.739,141.336,116.386,126.337,123.814,146.367,135.503,119.338,126.114,135.451,114.779,126.747,117.229,113.914,117.657,120.685,114.411,123.853,129.218,129.321,114.104,116.026,141.100,128.170,127.173,118.559,117.257,140.533,138.829,147.608,113.144,119.397,116.095,128.662,147.902,141.455,117.143,127.051,123.402,114.310,117.894,120.540,128.410,165.903,114.575,116.072,127.829,114.999,128.027,119.390,118.023,124.256,113.011,131.151,141.738,115.936,134.271,125.556,115.192,143.685,135.651,122.758,114.451,122.064,121.214,114.152,118.630,117.835,122.221,119.414,114.834,130.166,126.048,118.998,125.223,119.653,125.829,125.660,117.419,119.470,113.645,116.892,111.519,126.043,120.258,130.822,114.963,118.917,117.785,139.661,115.124,113.151,111.383,118.726,121.970,113.029,113.605,115.031,125.928,127.004,137.685,127.702,125.773,135.816,145.019,135.216,126.178,119.075,119.128,115.486,143.467,123.116,117.094,113.394,133.868,117.827,120.275,130.781,136.899,119.083,140.678,123.804,123.576,128.204,119.626,117.593,121.357,168.991,117.616,122.288,136.771,110.636,130.790,118.362,116.369,127.327,122.467,116.333,121.848,119.037,121.152,116.487,128.390,137.065,122.071,122.051,126.153,122.257,123.921,116.099,117.201,121.426,115.059,121.840,121.574,121.192,121.885,116.239,119.585,114.890,130.416
102.000,122.881,119.507,115.594,135.265,119.449,123.790,130.447,116.428,152.189,133.435,125.106,129.328,131.315,120.538,120.696,128.891,116.346,124.124,142.386,125.482,160.287,121.546,123.886,129.647,119.496,128.805,152.526,114.786,135.888,110.201,127.363,113.190,114.091,121.651,132.193,113.142,133.471,124.710,130.242,154.774,141.314,116.365,126.309,123.802,146.370,135.485,119.318,126.098,135.469,114.756,126.704,117.202,113.887,117.633,120.662,114.387,123.829,129.182,129.293,114.080,116.006,141.061,128.149,127.141,118.548,117.232,140.449,138.838,147.478,113.125,119.370,116.064,128.647,147.963,141.455,117.122,127.036,123.371,114.285,117.870,120.512,128.375,164.813,114.552,116.049,127.799,114.970,128.004,119.369,117.999,124.238,112.996,131.132,141.716,115.911,134.262,125.528,115.170,143.666,135.630,122.726,114.427,122.037,121.185,114.131,118.603,117.809,122.196,119.392,114.805,130.143,126.028,118.982,125.195,119.625,125.802,125.645,117.396,119.442,113.622,116.868,111.494,126.018,120.231,130.791,114.941,118.895,117.761,139.648,115.101,113.127,111.366,118.702,121.946,113.006,113.584,115.008,125.914,126.990,137.628,127.685,125.749,135.787,144.942,135.190,126.148,119.045,119.101,115.459,143.449,123.090,117.067,113.372,133.847,117.805,120.255,130.759,136.915,119.060,140.599,123.784,123.553,128.181,119.600,117.566,121.334,170.161,117.590,122.269,136.764,110.607,130.763,118.342,116.346,127.292,122.440,116.310,121.816,119.012,121.124,116.461,128.354,137.024,122.046,122.021,126.128,122.233,123.899,116.071,117.176,121.399,115.036,121.822,121.550,121.171,121.859,116.209,119.569,114.864,130.394
104.000,122.853,119.485,115.565,135.255,119.419,123.773,130.439,116.401,152.287,133.414,125.084,129.303,131.287,120.516,120.675,128.864,116.326,124.093,142.272,125.456,160.299,121.530,123.859,129.617,119.471,128.797,152.606,114.766,135.827,110.174,127.346,113.171,114.067,121.631,132.166,113.117,133.403,124.688,130.205,154.813,141.293,116.345,126.283,123.792,146.376,135.468,119.299,126.083,135.490,114.734,126.661,117.175,113.861,117.610,120.641,114.364,123.805,129.147,129.267,114.057,115.987,141.022,128.129,127.110,118.538,117.209,140.366,138.849,147.350,113.107,119.344,116.033,128.633,148.026,141.456,117.103,127.022,123.340,114.261,117.847,120.486,128.341,163.826,114.530,116.026,127.770,114.942,127.982,119.350,117.976,124.221,112.981,131.115,141.695,115.887,134.254,125.501,115.149,143.648,135.610,122.695,114.403,122.011,121.157,114.112,118.576,117.785,122.172,119.372,114.778,130.121,126.009,118.966,125.168,119.599,125.775,125.631,117.373,119.414,113.599,116.845,111.469,125.994,120.206,130.761,114.919,118.873,117.738,139.636,115.079,113.104,111.351,118.678,121.923,112.984,113.564,114.985,125.902,126.976,137.571,127.669,125.726,135.759,144.866,135.164,126.120,119.016,119.075,115.434,143.431,123.064,117.041,113.352,133.826,117.784,120.237,130.738,136.933,119.039,140.520,123.764,123.532,128.158,119.574,117.540,121.311,171.529,117.565,122.251,136.758,110.579,130.738,118.322,116.324,127.257,122.415,116.288,121.784,118.987,121.096,116.436,128.319,136.985,122.021,121.991,126.104,122.210,123.879,116.044,117.152,121.373,115.014,121.806,121.526,121.151,121.834,116.180,119.554,114.839,130.374
106.000,122.827,119.463,115.536,135.246,119.389,123.758,130.431,116.375,152.389,133.395,125.062,129.280,131.261,120.495,120.656,128.838,116.306,124.063,142.158,125.430,160.312,121.516,123.833,129.588,119.447,128.790,152.690,114.748,135.768,110.148,127.330,113.153,114.044,121.613,132.139,113.094,133.336,124.668,130.169,154.858,141.274,116.327,126.257,123.784,146.385,135.451,119.282,126.069,135.513,114.713,126.618,117.148,113.835,117.588,120.620,114.342,123.783,129.112,129.241,114.034,115.970,140.985,128.110,127.080,118.530,117.187,140.284,138.861,147.222,113.090,119.319,116.004,128.620,148.092,141.460,117.085,127.009,123.310,114.238,117.825,120.460,128.308,162.923,114.509,116.005,127.741,114.914,127.961,119.331,117.954,124.205,112.969,131.098,141.674,115.864,134.248,125.475,115.129,143.631,135.591,122.664,114.381,121.985,121.130,114.093,118.550,117.761,122.148,119.352,114.751,130.100,125.991,118.952,125.141,119.573,125.750,125.619,117.351,119.387,113.577,116.822,111.446,125.971,120.181,130.732,114.899,118.852,117.716,139.625,115.058,113.081,111.337,118.656,121.901,112.963,113.545,114.963,125.891,126.964,137.515,127.654,125.704,135.732,144.790,135.140,126.092,118.987,119.050,115.410,143.416,123.040,117.016,113.332,133.807,117.764,120.220,130.718,136.952,119.018,140.442,123.746,123.511,128.136,119.550,117.515,121.290,173.166,117.541,122.234,136.754,110.552,130.713,118.303,116.303,127.223,122.390,116.268,121.753,118.964,121.069,116.411,128.285,136.945,121.998,121.963,126.081,122.188,123.859,116.018,117.130,121.348,114.993,121.790,121.503,121.132,121.809,116.152,119.540,114.814,130.355
108.000,122.802,119.443,115.507,135.239,119.360,123.743,130.425,116.350,152.497,133.376,125.042,129.257,131.236,120.474,120.637,128.813,116.288,124.034,142.046,125.406,160.328,121.502,123.807,129.559,119.424,128.785,152.778,114.731,135.709,110.122,127.315,113.137,114.021,121.595,132.114,113.071,133.270,124.649,130.134,154.909,141.256,116.309,126.233,123.778,146.396,135.436,119.265,126.056,135.539,114.693,126.577,117.123,113.811,117.568,120.600,114.320,123.762,129.078,129.217,114.013,115.953,140.948,128.092,127.051,118.523,117.165,140.202,138.874,147.094,113.074,119.295,115.975,128.608,148.160,141.464,117.067,126.997,123.281,114.217,117.804,120.436,128.276,162.089,114.489,115.984,127.714,114.887,127.941,119.314,117.932,124.190,112.957,131.082,141.654,115.842,134.242,125.450,115.110,143.614,135.574,122.635,114.360,121.961,121.104,114.076,118.525,117.738,122.126,119.334,114.725,130.080,125.975,118.939,125.116,119.548,125.725,125.608,117.330,119.361,113.557,116.801,111.423,125.949,120.158,130.704,114.880,118.833,117.695,139.616,115.038,113.060,111.324,118.635,121.880,112.944,113.527,114.943,125.882,126.952,137.460,127.640,125.683,135.705,144.715,135.116,126.066,118.960,119.026,115.387,143.402,123.017,116.992,113.314,133.789,117.745,120.203,130.699,136.973,118.998,140.365,123.729,123.492,128.116,119.526,117.491,121.270,175.203,117.518,122.218,136.750,110.526,130.689,118.286,116.283,127.189,122.367,116.248,121.723,118.942,121.043,116.388,128.251,136.907,121.975,121.936,126.058,122.167,123.841,115.992,117.108,121.325,114.973,121.776,121.481,121.114,121.786,116.125,119.528,114.791,130.337
110.000,122.778,119.424,115.480,135.233,119.332,123.731,130.421,116.326,152.609,133.357,125.022,129.236,131.212,120.455,120.620,128.790,116.270,124.007,141.934,125.382,160.346,121.490,123.782,129.531,119.402,128.780,152.869,114.716,135.651,110.098,127.302,113.122,114.000,121.579,132.089,113.050,133.204,124.631,130.100,154.965,141.240,116.292,126.211,123.773,146.409,135.422,119.250,126.045,135.567,114.674,126.536,117.099,113.787,117.549,120.582,114.300,123.742,129.045,129.193,113.993,115.938,140.912,128.076,127.023,118.519,117.145,140.121,138.890,146.968,113.060,119.272,115.947,128.598,148.232,141.471,117.051,126.987,123.253,114.196,117.784,120.412,128.245,161.313,114.470,115.965,127.688,114.862,127.922,119.297,117.912,124.177,112.948,131.067,141.635,115.822,134.239,125.426,115.092,143.598,135.559,122.607,114.339,121.937,121.079,114.060,118.502,117.716,122.105,119.317,114.700,130.061,125.959,118.928,125.091,119.525,125.702,125.598,117.311,119.337,113.537,116.781,111.401,125.928,120.135,130.677,114.862,118.814,117.675,139.608,115.019,113.040,111.312,118.614,121.860,112.925,113.511,114.923,125.875,126.942,137.405,127.627,125.662,135.680,144.641,135.093,126.041,118.933,119.003,115.365,143.389,122.994,116.969,113.297,133.771,117.728,120.188,130.682,136.997,118.980,140.288,123.713,123.474,128.096,119.504,117.467,121.251,177.888,117.497,122.203,136.748,110.500,130.666,118.270,116.264,127.157,122.345,116.229,121.694,118.921,121.018,116.366,128.218,136.869,121.953,121.909,126.038,122.147,123.823,115.968,117.087,121.302,114.955,121.763,121.460,121.098,121.764,116.099,119.516,114.768,130.320
112.000,122.755,119.406,115.454,135.229,119.304,123.720,130.418,116.303,152.728,133.340,125.004,129.216,131.189,120.436,120.603,128.768,116.254,123.980,141.823,125.360,160.366,121.480,123.758,129.504,119.381,128.777,152.963,114.702,135.594,110.075,127.290,113.108,113.980,121.564,132.065,113.030,133.138,124.614,130.066,155.027,141.225,116.276,126.190,123.770,146.426,135.408,119.236,126.035,135.598,114.656,126.495,117.075,113.764,117.531,120.565,114.281,123.723,129.012,129.170,113.974,115.925,140.876,128.061,126.996,118.516,117.127,140.040,138.907,146.843,113.048,119.249,115.920,128.590,148.306,141.480,117.036,126.979,123.225,114.177,117.766,120.390,128.215,160.587,114.452,115.947,127.662,114.836,127.904,119.282,117.893,124.165,112.940,131.053,141.615,115.802,134.236,125.404,115.075,143.582,135.545,122.579,114.320,121.914,121.055,114.045,118.479,117.695,122.084,119.301,114.676,130.044,125.944,118.918,125.067,119.502,125.679,125.590,117.293,119.313,113.519,116.762,111.380,125.909,120.114,130.651,114.845,118.796,117.657,139.602,115.002,113.021,111.302,118.595,121.841,112.907,113.495,114.905,125.869,126.934,137.351,127.616,125.643,135.655,144.568,135.071,126.016,118.907,118.981,115.344,143.378,122.973,116.947,113.281,133.755,117.711,120.174,130.665,137.022,118.962,140.212,123.698,123.457,128.078,119.482,117.445,121.233,181.809,117.476,122.189,136.748,110.476,130.644,118.256,116.247,127.125,122.323,116.212,121.666,118.901,120.994,116.345,128.186,136.832,121.933,121.884,126.018,122.129,123.807,115.945,117.067,121.280,114.937,121.752,121.440,121.082,121.742,116.073,119.506,114.747,130.304
114.000,122.733,119.389,115.428,135.226,119.278,123.710,130.417,116.281,152.853,133.324,124.987,129.197,131.168,120.418,120.588,128.747,116.239,123.955,141.713,125.340,160.388,121.470,123.735,129.478,119.361,128.775,153.062,114.690,135.537,110.052,127.280,113.096,113.962,121.551,132.041,113.011,133.074,124.598,130.033,155.097,141.212,116.262,126.171,123.769,146.445,135.396,119.223,126.026,135.632,114.640,126.455,117.053,113.742,117.515,120.548,114.263,123.706,128.981,129.148,113.956,115.912,140.841,128.047,126.970,118.516,117.109,139.959,138.925,146.718,113.037,119.228,115.893,128.583,148.383,141.490,117.023,126.971,123.199,114.158,117.749,120.369,128.186,159.904,114.435,115.930,127.638,114.812,127.886,119.269,117.875,124.155,112.934,131.040,141.597,115.784,134.235,125.383,115.060,143.568,135.533,122.553,114.302,121.892,121.032,114.031,118.457,117.675,122.065,119.286,114.652,130.028,125.931,118.909,125.045,119.480,125.658,125.583,117.276,119.290,113.501,116.745,111.360,125.890,120.093,130.627,114.829,118.780,117.640,139.597,114.985,113.002,111.293,118.577,121.823,112.891,113.481,114.888,125.864,126.926,137.298,127.606,125.625,135.632,144.495,135.050,125.993,118.882,118.960,115.324,143.369,122.952,116.926,113.266,133.740,117.696,120.161,130.650,137.050,118.946,140.137,123.684,123.441,128.060,119.462,117.424,121.216,189.018,117.456,122.177,136.749,110.452,130.623,118.242,116.230,127.094,122.303,116.196,121.639,118.882,120.971,116.324,128.155,136.795,121.913,121.859,125.999,122.111,123.792,115.922,117.048,121.260,114.920,121.742,121.421,121.068,121.722,116.049,119.497,114.726,130.289
116.000,122.713,119.374,115.403,135.225,119.252,123.703,130.417,116.261,152.983,133.308,124.972,129.180,131.149,120.402,120.574,128.728,116.225,123.932,141.603,125.320,160.413,121.463,123.713,129.453,119.342,128.775,153.165,114.679,135.481,110.031,127.271,113.085,113.944,121.539,132.019,112.994,133.010,124.584,130.001,155.173,141.201,116.249,126.154,123.770,146.468,135.385,119.212,126.019,135.668,114.624,126.416,117.031,113.721,117.499,120.534,114.246,123.690,128.949,129.128,113.939,115.901,140.807,128.035,126.945,118.517,117.093,139.879,138.946,146.594,113.028,119.209,115.868,128.577,148.463,141.503,117.010,126.966,123.173,114.142,117.733,120.349,128.158,159.258,114.420,115.915,127.615,114.789,127.870,119.256,117.858,124.147,112.929,131.027,141.579,115.766,134.235,125.363,115.046,143.554,135.523,122.527,114.286,121.872,121.010,114.019,118.437,117.656,122.047,119.272,114.630,130.013,125.919,118.902,125.023,119.459,125.638,125.578,117.260,119.268,113.485,116.728,111.342,125.873,120.074,130.603,114.814,118.764,117.624,139.593,114.970,112.985,111.285,118.560,121.806,112.876,113.468,114.872,125.862,126.920,137.246,127.598,125.608,135.609,144.423,135.031,125.970,118.858,118.940,115.306,143.361,122.933,116.906,113.253,133.726,117.683,120.150,130.636,137.079,118.931,140.063,123.672,123.427,128.044,119.442,117.404,121.200,194.961,117.438,122.166,136.751,110.430,130.603,118.231,116.215,127.064,122.284,116.181,121.613,118.865,120.948,116.306,128.125,136.759,121.895,121.836,125.982,122.095,123.778,115.901,117.030,121.240,114.905,121.733,121.402,121.055,121.703,116.025,119.490,114.707,130.275
118.000,122.695,119.360,115.380,135.226,119.226,123.698,130.419,116.241,153.121,133.294,124.958,129.164,131.131,120.386,120.562,128.711,116.213,123.909,141.494,125.303,160.440,121.457,123.692,129.429,119.325,128.776,153.273,114.670,135.426,110.011,127.263,113.076,113.928,121.528,131.997,112.977,132.946,124.571,129.970,155.257,141.192,116.237,126.138,123.773,146.495,135.375,119.202,126.014,135.708,114.610,126.378,117.010,113.702,117.486,120.520,114.230,123.676,128.919,129.108,113.924,115.892,140.774,128.024,126.921,118.521,117.079,139.800,138.969,146.471,113.020,119.190,115.843,128.573,148.547,141.518,117.000,126.961,123.148,114.126,117.718,120.330,128.131,158.644,114.406,115.901,127.594,114.766,127.855,119.245,117.842,124.139,112.927,131.016,141.561,115.751,134.236,125.345,115.033,143.541,135.514,122.503,114.270,121.852,120.990,114.008,118.418,117.638,122.029,119.260,114.610,129.999,125.908,118.897,125.003,119.440,125.619,125.574,117.246,119.247,113.470,116.713,111.324,125.858,120.055,130.581,114.800,118.750,117.610,139.592,114.956,112.970,111.280,118.544,121.791,112.863,113.456,114.857,125.861,126.915,137.194,127.591,125.592,135.588,144.352,135.012,125.949,118.835,118.922,115.288,143.355,122.915,116.887,113.241,133.713,117.671,120.139,130.623,137.111,118.918,139.989,123.661,123.414,128.029,119.424,117.385,121.185,184.145,117.421,122.156,136.755,110.408,130.584,118.220,116.201,127.034,122.265,116.168,121.588,118.848,120.927,116.288,128.096,136.724,121.878,121.813,125.966,122.081,123.766,115.881,117.013,121.222,114.890,121.726,121.385,121.044,121.685,116.003,119.484,114.689,130.263
120.000,122.678,119.348,115.357,135.228,119.202,123.694,130.422,116.222,153.266,133.280,124.945,129.150,131.115,120.372,120.551,128.695,116.202,123.889,141.386,125.286,160.470,121.452,123.671,129.406,119.309,128.779,153.385,114.663,135.372,109.992,127.258,113.069,113.913,121.519,131.976,112.963,132.884,124.559,129.940,155.349,141.184,116.226,126.124,123.779,146.524,135.367,119.193,126.010,135.751,114.598,126.340,116.991,113.683,117.474,120.508,114.216,123.663,128.889,129.090,113.910,115.885,140.742,128.015,126.898,118.528,117.066,139.721,138.993,146.348,113.015,119.172,115.820,128.571,148.634,141.534,116.990,126.959,123.124,114.112,117.705,120.313,128.106,158.060,114.393,115.888,127.573,114.745,127.841,119.235,117.827,124.134,112.927,131.006,141.543,115.736,134.239,125.328,115.021,143.529,135.508,122.480,114.256,121.833,120.970,113.998,118.400,117.622,122.013,119.249,114.590,129.987,125.898,118.893,124.983,119.421,125.601,125.571,117.233,119.228,113.456,116.700,111.307,125.843,120.038,130.560,114.788,118.737,117.597,139.592,114.944,112.955,111.276,118.529,121.777,112.850,113.446,114.843,125.862,126.912,137.144,127.586,125.578,135.568,144.282,134.994,125.930,118.813,118.905,115.273,143.351,122.898,116.869,113.230,133.702,117.660,120.130,130.612,137.146,118.906,139.916,123.651,123.402,128.016,119.407,117.367,121.172,179.247,117.405,122.148,136.761,110.388,130.566,118.212,116.189,127.006,122.249,116.156,121.564,118.834,120.906,116.271,128.068,136.690,121.862,121.792,125.951,122.067,123.755,115.862,116.997,121.205,114.877,121.720,121.370,121.033,121.668,115.982,119.480,114.672,130.252
122.000,122.663,119.337,115.335,135.233,119.178,123.693,130.428,116.205,153.419,133.268,124.934,129.137,131.100,120.358,120.541,128.681,116.192,123.869,141.279,125.272,160.503,121.449,123.652,129.384,119.294,128.783,153.503,114.658,135.318,109.974,127.254,113.063,113.899,121.511,131.956,112.949,132.821,124.549,129.911,155.450,141.178,116.217,126.113,123.787,146.558,135.359,119.186,126.008,135.798,114.587,126.304,116.972,113.665,117.464,120.497,114.203,123.651,128.860,129.073,113.897,115.879,140.710,128.008,126.876,118.537,117.054,139.642,139.020,146.227,113.012,119.156,115.797,128.571,148.724,141.554,116.982,126.958,123.101,114.100,117.693,120.297,128.083,157.502,114.381,115.876,127.554,114.724,127.828,119.227,117.814,124.131,112.929,130.997,141.527,115.723,134.244,125.313,115.011,143.517,135.504,122.457,114.243,121.815,120.952,113.990,118.383,117.606,121.999,119.239,114.571,129.976,125.890,118.891,124.965,119.404,125.584,125.571,117.222,119.209,113.443,116.688,111.292,125.831,120.022,130.541,114.777,118.726,117.586,139.594,114.932,112.942,111.274,118.515,121.764,112.839,113.437,114.831,125.865,126.911,137.094,127.582,125.564,135.549,144.212,134.978,125.911,118.791,118.889,115.258,143.349,122.883,116.852,113.221,133.692,117.651,120.123,130.602,137.183,118.895,139.844,123.643,123.392,128.003,119.391,117.351,121.160,176.113,117.390,122.141,136.768,110.369,130.550,118.205,116.178,126.978,122.233,116.145,121.541,118.820,120.887,116.256,128.041,136.656,121.847,121.772,125.937,122.056,123.746,115.844,116.983,121.190,114.865,121.717,121.355,121.025,121.652,115.962,119.477,114.656,130.242
